org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testReturnNonSerialized,random,pass,76,76,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testReturnNonSerialized,reverse-class,pass,3,3,0,0
org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testReturnNonSerialized,reverse,pass,6,6,0,0
org.apache.dubbo.rpc.protocol.dubbo.MultiThreadTest.testDubboMultiThreadInvoke,original,pass,23,23,0,0
org.apache.dubbo.rpc.protocol.dubbo.MultiThreadTest.testDubboMultiThreadInvoke,random-class,flaky,72,71,0,1
org.apache.dubbo.rpc.protocol.dubbo.MultiThreadTest.testDubboMultiThreadInvoke,random,pass,76,76,0,0
org.apache.dubbo.rpc.protocol.dubbo.MultiThreadTest.testDubboMultiThreadInvoke,reverse-class,pass,3,3,0,0
org.apache.dubbo.rpc.protocol.dubbo.MultiThreadTest.testDubboMultiThreadInvoke,reverse,pass,6,6,0,0
org.apache.dubbo.rpc.protocol.dubbo.telnet.ChangeTelnetHandlerTest.testChangePath,original,pass,23,23,0,0
org.apache.dubbo.rpc.protocol.dubbo.telnet.ChangeTelnetHandlerTest.testChangePath,random-class,flaky,72,71,0,1
org.apache.dubbo.rpc.protocol.dubbo.telnet.ChangeTelnetHandlerTest.testChangePath,random,pass,76,76,0,0
org.apache.dubbo.rpc.protocol.dubbo.telnet.ChangeTelnetHandlerTest.testChangePath,reverse-class,pass,3,3,0,0
org.apache.dubbo.rpc.protocol.dubbo.telnet.ChangeTelnetHandlerTest.testChangePath,reverse,pass,6,6,0,0
org.apache.dubbo.rpc.protocol.dubbo.telnet.ListTelnetHandlerTest.testList,original,pass,23,23,0,0
org.apache.dubbo.rpc.protocol.dubbo.telnet.ListTelnetHandlerTest.testList,random-class,pass,72,72,0,0
org.apache.dubbo.rpc.protocol.dubbo.telnet.ListTelnetHandlerTest.testList,random,flaky,76,75,0,1
org.apache.dubbo.rpc.protocol.dubbo.telnet.ListTelnetHandlerTest.testList,reverse-class,pass,3,3,0,0
org.apache.dubbo.rpc.protocol.dubbo.telnet.ListTelnetHandlerTest.testList,reverse,pass,6,6,0,0
org.apache.dubbo.rpc.protocol.dubbo.telnet.ListTelnetHandlerTest.testListService,original,pass,23,23,0,0
org.apache.dubbo.rpc.protocol.dubbo.telnet.ListTelnetHandlerTest.testListService,random-class,pass,72,72,0,0
org.apache.dubbo.rpc.protocol.dubbo.telnet.ListTelnetHandlerTest.testListService,random,flaky,76,74,0,2
